cat_type,category,subcategory,period,litres
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,Fiscal 2022/23 Q1,248
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,Fiscal 2022/23 Q2,76
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,Fiscal 2022/23 Q3,169
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,Fiscal 2022/23 Q4,112
Wine,Portugal Wine,Portugal Fruit and Dessert Wine,Fiscal 2023/24 Q1,58
Wine,Portugal Wine,Portugal Red Wine,Fiscal 2022/23 Q1,99646
Wine,Portugal Wine,Portugal Red Wine,Fiscal 2022/23 Q2,65480
Wine,Portugal Wine,Portugal Red Wine,Fiscal 2022/23 Q3,118484
Wine,Portugal Wine,Portugal Red Wine,Fiscal 2022/23 Q4,84226
Wine,Portugal Wine,Portugal Red Wine,Fiscal 2023/24 Q1,91698
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2022/23 Q1,20837
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2022/23 Q2,23924
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2022/23 Q3,19691
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2022/23 Q4,12006
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2023/24 Q1,25366
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2022/23 Q1,256
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2022/23 Q2,252
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2022/23 Q3,590
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2022/23 Q4,274
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2023/24 Q1,789
Wine,Portugal Wine,Portugal White Wine,Fiscal 2022/23 Q1,56638
Wine,Portugal Wine,Portugal White Wine,Fiscal 2022/23 Q2,54408
Wine,Portugal Wine,Portugal White Wine,Fiscal 2022/23 Q3,41575
Wine,Portugal Wine,Portugal White Wine,Fiscal 2022/23 Q4,30324
