cat_type,category,subcategory,period,litres
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2020/21 Q4,16202
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2021/22 Q1,28760
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2021/22 Q2,28306
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2021/22 Q3,18995
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2021/22 Q4,15653
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2020/21 Q4,216
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2021/22 Q1,375
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2021/22 Q2,538
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2021/22 Q3,560
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2021/22 Q4,288
Wine,Portugal Wine,Portugal White Wine,Fiscal 2020/21 Q4,33100
Wine,Portugal Wine,Portugal White Wine,Fiscal 2021/22 Q1,52401
Wine,Portugal Wine,Portugal White Wine,Fiscal 2021/22 Q2,52847
Wine,Portugal Wine,Portugal White Wine,Fiscal 2021/22 Q3,30816
Wine,Portugal Wine,Portugal White Wine,Fiscal 2021/22 Q4,33330
Wine,Sake,Japan Sake,Fiscal 2020/21 Q4,50789
Wine,Sake,Japan Sake,Fiscal 2021/22 Q1,49398
Wine,Sake,Japan Sake,Fiscal 2021/22 Q2,55000
Wine,Sake,Japan Sake,Fiscal 2021/22 Q3,69489
Wine,Sake,Japan Sake,Fiscal 2021/22 Q4,58407
Wine,Sake,Other Country Sake,Fiscal 2020/21 Q4,4083
Wine,Sake,Other Country Sake,Fiscal 2021/22 Q1,4392
Wine,Sake,Other Country Sake,Fiscal 2021/22 Q2,4121
Wine,Sake,Other Country Sake,Fiscal 2021/22 Q3,3294
Wine,Sake,Other Country Sake,Fiscal 2021/22 Q4,2378
Wine,Sake,USA Sake,Fiscal 2020/21 Q4,79435
Wine,Sake,USA Sake,Fiscal 2021/22 Q1,61552
Wine,Sake,USA Sake,Fiscal 2021/22 Q2,70970
Wine,Sake,USA Sake,Fiscal 2021/22 Q3,88968
Wine,Sake,USA Sake,Fiscal 2021/22 Q4,82605
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2020/21 Q4,45
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2021/22 Q1,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2021/22 Q2,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2021/22 Q3,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2021/22 Q4,75
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2020/21 Q4,109375
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2021/22 Q1,97877
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2021/22 Q2,74742
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2021/22 Q3,99458
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2021/22 Q4,68498
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2020/21 Q4,706
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2021/22 Q1,6768
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2021/22 Q2,10252
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2021/22 Q3,3986
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2021/22 Q4,3595
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2020/21 Q4,230
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2021/22 Q1,256
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2021/22 Q2,274
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2021/22 Q3,256
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2021/22 Q4,526
Wine,South Africa Wine,South Africa White Wine,Fiscal 2020/21 Q4,83876
Wine,South Africa Wine,South Africa White Wine,Fiscal 2021/22 Q1,99262
Wine,South Africa Wine,South Africa White Wine,Fiscal 2021/22 Q2,90180
Wine,South Africa Wine,South Africa White Wine,Fiscal 2021/22 Q3,79715
Wine,South Africa Wine,South Africa White Wine,Fiscal 2021/22 Q4,75318
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2020/21 Q4,162
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2021/22 Q1,329
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2021/22 Q2,763
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2021/22 Q3,457
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2021/22 Q4,850
Wine,Spain Wine,Spain Red Wine,Fiscal 2020/21 Q4,410721
Wine,Spain Wine,Spain Red Wine,Fiscal 2021/22 Q1,403298
Wine,Spain Wine,Spain Red Wine,Fiscal 2021/22 Q2,369328
Wine,Spain Wine,Spain Red Wine,Fiscal 2021/22 Q3,432996
Wine,Spain Wine,Spain Red Wine,Fiscal 2021/22 Q4,337890
Wine,Spain Wine,Spain Rose Wine,Fiscal 2020/21 Q4,39519
Wine,Spain Wine,Spain Rose Wine,Fiscal 2021/22 Q1,54358
Wine,Spain Wine,Spain Rose Wine,Fiscal 2021/22 Q2,49795
Wine,Spain Wine,Spain Rose Wine,Fiscal 2021/22 Q3,28228
Wine,Spain Wine,Spain Rose Wine,Fiscal 2021/22 Q4,24184
Wine,Spain Wine,Spain Sparkling Wine,Fiscal 2020/21 Q4,56988
Wine,Spain Wine,Spain Sparkling Wine,Fiscal 2021/22 Q1,66892
Wine,Spain Wine,Spain Sparkling Wine,Fiscal 2021/22 Q2,80191
Wine,Spain Wine,Spain Sparkling Wine,Fiscal 2021/22 Q3,125572
Wine,Spain Wine,Spain Sparkling Wine,Fiscal 2021/22 Q4,57584
Wine,Spain Wine,Spain White Wine,Fiscal 2020/21 Q4,81382
Wine,Spain Wine,Spain White Wine,Fiscal 2021/22 Q1,69019
Wine,Spain Wine,Spain White Wine,Fiscal 2021/22 Q2,81991
Wine,Spain Wine,Spain White Wine,Fiscal 2021/22 Q3,67505
Wine,Spain Wine,Spain White Wine,Fiscal 2021/22 Q4,38642
Wine,USA Wine,USA Fruit and Dessert Wine,Fiscal 2020/21 Q4,66
Wine,USA Wine,USA Fruit and Dessert Wine,Fiscal 2021/22 Q1,32
Wine,USA Wine,USA Fruit and Dessert Wine,Fiscal 2021/22 Q2,36
Wine,USA Wine,USA Fruit and Dessert Wine,Fiscal 2021/22 Q3,19
Wine,USA Wine,USA Fruit and Dessert Wine,Fiscal 2021/22 Q4,12
Wine,USA Wine,USA Red Wine,Fiscal 2020/21 Q4,1138444
Wine,USA Wine,USA Red Wine,Fiscal 2021/22 Q1,1138069
Wine,USA Wine,USA Red Wine,Fiscal 2021/22 Q2,1112970
Wine,USA Wine,USA Red Wine,Fiscal 2021/22 Q3,1721863
Wine,USA Wine,USA Red Wine,Fiscal 2021/22 Q4,1083021
Wine,USA Wine,USA Rose Wine,Fiscal 2020/21 Q4,107800
Wine,USA Wine,USA Rose Wine,Fiscal 2021/22 Q1,152767
Wine,USA Wine,USA Rose Wine,Fiscal 2021/22 Q2,137256
Wine,USA Wine,USA Rose Wine,Fiscal 2021/22 Q3,113462
Wine,USA Wine,USA Rose Wine,Fiscal 2021/22 Q4,94122
Wine,USA Wine,USA Sparkling Wine,Fiscal 2020/21 Q4,13009
Wine,USA Wine,USA Sparkling Wine,Fiscal 2021/22 Q1,15100
Wine,USA Wine,USA Sparkling Wine,Fiscal 2021/22 Q2,12631
Wine,USA Wine,USA Sparkling Wine,Fiscal 2021/22 Q3,17263
Wine,USA Wine,USA Sparkling Wine,Fiscal 2021/22 Q4,8032
Wine,USA Wine,USA White Wine,Fiscal 2020/21 Q4,381230
Wine,USA Wine,USA White Wine,Fiscal 2021/22 Q1,439909
Wine,USA Wine,USA White Wine,Fiscal 2021/22 Q2,402900
