cat_type,category,subcategory,Fiscal 2017/18 Q2,Fiscal 2017/18 Q3,Fiscal 2017/18 Q4,Fiscal 2018/19 Q1,Fiscal 2018/19 Q2
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,"44,658,774","40,401,991","33,690,476","43,972,878","43,410,385"
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,"7,496,337","6,375,783","6,483,281","8,135,929","8,788,594"
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,"11,578,092","10,072,060","8,807,659","11,645,144","11,423,613"
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,"4,955,073","3,306,164","3,510,418","6,342,790","5,989,529"
Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,"44,321","37,382","38,599","61,257","75,620"
Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,"581,963","574,596","517,970","544,454","529,538"
Beer,Import Beer,Asia And South Pacific Beer,"407,159","360,137","342,995","323,827","365,715"
Beer,Import Beer,Europe Beer,"6,604,535","6,104,479","5,477,303","6,423,115","6,444,530"
Beer,Import Beer,Mexico And Caribbean Beer,"3,076,897","1,587,782","1,518,873","2,939,013","3,063,612"
Beer,Import Beer,Other Country Beer,"16,644","21,937","37,674","33,936","49,210"
Beer,Import Beer,USA Beer,"3,621,646","2,713,349","1,636,342","1,731,886","1,733,935"
