cat_type,category,subcategory,period,netsales
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2021/22 Q2,256632
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2021/22 Q3,169831
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2021/22 Q4,169802
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2022/23 Q1,218555
Wine,Portugal Wine,Portugal Rose Wine,Fiscal 2022/23 Q2,241580
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2021/22 Q2,12580
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2021/22 Q3,12335
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2021/22 Q4,6599
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2022/23 Q1,5376
Wine,Portugal Wine,Portugal Sparkling Wine,Fiscal 2022/23 Q2,6806
Wine,Portugal Wine,Portugal White Wine,Fiscal 2021/22 Q2,646541
Wine,Portugal Wine,Portugal White Wine,Fiscal 2021/22 Q3,408276
Wine,Portugal Wine,Portugal White Wine,Fiscal 2021/22 Q4,441242
Wine,Portugal Wine,Portugal White Wine,Fiscal 2022/23 Q1,724244
Wine,Portugal Wine,Portugal White Wine,Fiscal 2022/23 Q2,723948
Wine,Sake,Japan Sake,Fiscal 2021/22 Q2,1867091
Wine,Sake,Japan Sake,Fiscal 2021/22 Q3,2573600
Wine,Sake,Japan Sake,Fiscal 2021/22 Q4,1932075
Wine,Sake,Japan Sake,Fiscal 2022/23 Q1,2510194
Wine,Sake,Japan Sake,Fiscal 2022/23 Q2,1850898
Wine,Sake,Other Country Sake,Fiscal 2021/22 Q2,77640
Wine,Sake,Other Country Sake,Fiscal 2021/22 Q3,64155
Wine,Sake,Other Country Sake,Fiscal 2021/22 Q4,52806
Wine,Sake,Other Country Sake,Fiscal 2022/23 Q1,72010
Wine,Sake,Other Country Sake,Fiscal 2022/23 Q2,73903
Wine,Sake,USA Sake,Fiscal 2021/22 Q2,645349
Wine,Sake,USA Sake,Fiscal 2021/22 Q3,823955
Wine,Sake,USA Sake,Fiscal 2021/22 Q4,763237
Wine,Sake,USA Sake,Fiscal 2022/23 Q1,758017
Wine,Sake,USA Sake,Fiscal 2022/23 Q2,561809
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2021/22 Q2,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2021/22 Q3,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2021/22 Q4,11558
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2022/23 Q1,0
Wine,South Africa Wine,South Africa Fruit and Dessert Wine,Fiscal 2022/23 Q2,0
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2021/22 Q2,1024488
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2021/22 Q3,1289468
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2021/22 Q4,907775
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2022/23 Q1,989847
Wine,South Africa Wine,South Africa Red Wine,Fiscal 2022/23 Q2,671559
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2021/22 Q2,110806
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2021/22 Q3,40802
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2021/22 Q4,44918
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2022/23 Q1,119208
Wine,South Africa Wine,South Africa Rose Wine,Fiscal 2022/23 Q2,78448
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2021/22 Q2,6074
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2021/22 Q3,5340
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2021/22 Q4,9006
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2022/23 Q1,2462
Wine,South Africa Wine,South Africa Sparkling Wine,Fiscal 2022/23 Q2,1293
Wine,South Africa Wine,South Africa White Wine,Fiscal 2021/22 Q2,1004152
Wine,South Africa Wine,South Africa White Wine,Fiscal 2021/22 Q3,861411
Wine,South Africa Wine,South Africa White Wine,Fiscal 2021/22 Q4,849550
Wine,South Africa Wine,South Africa White Wine,Fiscal 2022/23 Q1,1088149
Wine,South Africa Wine,South Africa White Wine,Fiscal 2022/23 Q2,827449
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2021/22 Q2,17543
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2021/22 Q3,11884
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2021/22 Q4,20060
Wine,Spain Wine,Spain Fruit and Dessert Wine,Fiscal 2022/23 Q1,14579
